,content,lable
4097,ㅋㅋ 역시 1 화 방영 후 말들이 많네 참고로 미스터션 샤 인도 1 화 나오고 재미없다느니 이 해가 안 간 다느니 말이 많았는데 ㅋㅋㅋ 적어도 4회 분량 까진 보고 말하자,1
4098,김종민 같은 호구는 연애 못해 ㅎㅎ 나쁜 남자가 대세지 박력 있게 주먹질도 하고 돈도 빨아먹고 쌍욕해주면 여자들이 좋아하더라 ㅎㅎ 주먹 맛 못 잊어서 술만 취하면 전화 오는 여자가 한 둘이 아니다! 무조건 패라 두 번 패라~!,0
4099,글자를 귀로 듣는 저능 아 수준 ㅋㅋㅎㄹ,0
4100,보고서는 너무 마음 아팠네요 ㅠ.꽃다운 나이에..안타까움 뿐.ㅜ,1
4101,문과에서 허가 안 해주면 못 만들어~ 이과는 문과 아래야 알겠어?? 왜 문과 욕해??,0
4102,역삼도 원룸사는 창녀들 존 나 많다 ㅋㅋ,0
4103,다 거르고 자궁 문신만 아니면 됨자궁 문신은 그냥 자신이 걸레 of 걸레 인증하는 거,0
4104,훌륭하게 자라 주셔서 고난의 환경에서 귀감이 되 주셔서 찬사를 보냅니다!,1
4105,쟤가 누군지도 모른는데 아이디를 왜 바꾸노 ? 단 두 줄 적었는데 팩 폭쳐맞고 뜨끔 했는지 댓글을 두개나 처달며 장 황하게 개소리지껄이는 거 보니 아주 뇌내 망상 제대로 걸린 홍 어틀 딱 이신 듯 홍 딱 어르신 자꾸 홍들 홍들 거리시면 심근경색으로 착한 홍어 될 수 있으셔 요,0
4106,유투브 가보면 현대 기아는 그냥 사업장 접어야 할 판 이던데?,1
4107,에휴 .. 보니까 여자분은 순수하게 사랑했던 거 같은데 남자 쪽에서 금전적 요구하고 돈 빼먹었나 보네요 ㅠㅠ 사랑을 악용하는 쪽이 더 나쁜 듯 !!!,0
4108,별걸 다 기사로 쓴다. 너무 하구만.,1
4109,요즘 대세는 진용진,1
4110,공산당이 아니고 우리나라 소위 구석구석 잘못된 정보와 가짜 뉴스로 사회 혼란과 피해가 만 연합니다.,1
4111,이 집은 부부가 둘 다 너무 꾸밈 없고 솔직 해 방송용으로 가식적으로 나오지 않아서 안티들에게 물고 뜯기고 있네,1
4112,엠병 신년들 시사방송은 껍데기는 그럴싸해 보이는데 속은 온갖 추측과 감정적인 주장만 난무하는 막무가내식 꼴통이다,0
4113,최고의 엄마입니다~,1
4114,송중기 결혼했어?!?!?!?!?!,1
4115,ㅅㅂ 더럽게 메갈어로 제목 뽑는 거 봐라,0
4116,수지가 뭔 잘못 ㅋㅋ어이없 네 누가 누굴 고소한다는 거야 수지 잘못한 거 하나 없다 사과하지 말고 jyp는 일 좀 해라ㅡㅡ 청원 글 올린 사람을 고소하던 가 수지가 올렸냐 아님 상호명을 언급했냐 참 내,1
4117,아내의 맛은 전복 맛인가요?,0
4118,그래 씨 발년아 내가 저 본문 쓴 새끼 처지가 하도 딱하고 맘이 아파서 좀 오바했다,0
4119,공산화된 헬조선이라 처벌 받을 일 없음 그냥 정준영 혼자 독박씀,0
4120,여자가 문제 네 냄새난다,0
4121,조심해 라보이는 것이 다가 아니에요,1
4122,아진짜 미 친년들이네. 욕이 아깝다,0
4123,정말 강인 한 분이네요. 현재도 미래에도 행복하시길..☘️,1
4124,홍윤화는 목표가 30kg 이 아니라 50kg은 빼야 어느 정도 드레스가 맞을 꺼 같은데.......ㅋㅋㅋ 세상 저렇게 뚱뚱한 신부 처음 ㅋㅋㅋ,0
4125,여초년들 물타기에 넘어간 새끼들이 몇몇 보이네,0
4126,송은이는 이 하늘 손잡고 나가라 안 어울린다,1
4127,80 90년대 선생들 단골 멘트인데 공부 못하면 공장이나 가ㅋㅋ 영상에서 저지랄했으니,0
4128,이것들이 단체로 돌았나? 찌랄 삽질하지 말고 기 사 똑바로 써라,0
4129,고기 자영업자 다 저거 사장이 미 친년이 분명하다,0
4130,앞으로 댓가 지불하고 건강한 삶 사세요,1
4131,불공정한 권력자 자식 섀끼를 고발했는데 파시스트 극우 일베까지 별 소리를 다 듣네 ㅋㅋ 대단하다 대 깨 문!!!!!!! 병신라 달창들,0
4132,양세종이랑 안효섭 같이 있으니까 안효섭이 진짜 애기 같더라 선배 미 뿜뿜~~~ 양 세종 시즌3에서 다시 봅시다~~~,1
4133,공블리 항상 응원합니다❣ 공배우님 인성이 좋으니 저희 팬들도 당연히 매너 갑이죠.,1
4134,지들이 동물이니까.,0
4135,솔직히 사이다!!!! 털어 먼지 안 나는 사람 있나요~힘내세요,1
4136,조선의 씹선비들이 한마디씩 하겠다,0
4137,쳐먹다가 사고쳐 놓고 또 쳐먹냐,0
4138,저거 조작이 잖냐드루킹 좆 선족 짱깨들이 조작하는 거임 추천수,0
4139,더불어 친문인지..대깨운들은 완존 🐕 똘갱이 집합소~ 너거들이 한 번 당해봐라...에라이~!!!! 자자 손손 고들만 남거라..이 눔들아~!!!!,0
4140,엄벌에 처해 주세요~,1
4141,디지털 교도소를 운영하는 자체가 범죄라고 본다. 1기 운영진과 같은 실수를 반복하지 않는다는 보장이 없어.,1
4142,뭐 어쩌라는 거야???? 염병 담배 피며 치매 걸린 술 취한 노숙자가 너보단 썰을 잘 풀겠다.,0
4143,홍석천을 국회로!,1
4144,SUV는 얌 체인 거고 애초에 블 박 새끼가 안전거리 미 확보에 다가 앞차 갑자기 브레이크 등 들어왔는데 넋 놓고 있다가 박은 거잖아 고속도로에서는 앞차 브레이크 들어오면 이게 풀 브레이크인지 그냥 병신처럼 밟은 건지 구분이 안 가니 긴 장 타고 있어야 한다 그래서 안전거리 100km/h당 100m가 필요한 거고 블 박 새끼가 뒤집어 쓰는 거임 이건,0
4145,누군지 모르겠는데 존 나 꼬시네~ 저 얼굴로 아이돌 한 거도 신기하네 현역 잘 가라 꿀 빨려 고 했는데 실패했네 ㅋㅋ,0
4146,이건 또 조용하네 언냐들 ㅋ 일관성 있게 조용하던 가 그러니 페미는 정신질환 소릴 듣는 거지,0
4147,국방부 장관 아 나 2003년 병장 제대한 예비역 병장이 다 너 같은 색 기는 경험도 못해 본 병장 출신이 다 나랑은 상관도 없지만 이 개 색 갸 이게 군대냐 사람의 인생 중 가장 절정인 20대 초반을 국가에 바쳤다 예비역들은 그거 하나 만으로도 평생 세금 안내고 고개 뻣뻣히 들고 살아도 된 다 근데 개 색 갸 너 같은 색 기들 보면 존 나게 열받는다. 국방캠프 운영하냐 ? 이글 보고 족 같으면 찾아와 개 색 갸,0
4148,진짜 최고의 다큐이자 이 다큐를 알게 해준 유수진님께 감사드립니다 :),1
4149,공무원은 기여금 존 나 내는 데 받는 게 그 꼴인 거야,0
4150,한의사 한물 감,0
4151,문제가 된 멤버와 소속사에 진실게임이 시작됐으니 남은 4명 멤버 아이들은 게시판에서 들 먹이지 맙시다. 제발~,1
4152,아니 일 게이 새끼들 200명만 비추 찍어도 버티는 데,0
4153,공은 사를 이기기 힘들다. 왜냐하면 공으로 갈수록 인간의 게으른 본성이 튀어나오기 때문이다,1
4154,수학 강사든 용접공이든 개좆도 아닌 일들 하면서 누가 낫네 지랄들이 노ㅋㅋ 사회에서 밑바닥 직업층에 속하는데 누가 낫냐고 비교질하는 게 아니꼬울 따름 임ㅋㅋㅋ,0
4155,전 라디언을 조심하자,0
4156,최자나 개코나 유유상종이구나. 쓰레들.,0
4157,구혜선 씨 응원합니다!! 나쁜 소속사 나쁜 ㅅㄲ 악플다는 댓글 알바들 절대 봐주지 말고 무너지지 마세요 나쁜 것들은 천벌 받을 거에요,1
4158,EQ 소유자인데....현대차 서비스 최악~~~이다.,1
4159,수위가 너무 쎈 훈련을 많이 삭제했습니다..ㅠ,1
4160,지창욱은 좀 끄지고~,0
4161,마 씨 발련 아 몇 평이고 맷 개드갔노 니 대하이햄하고 해밨나,0
4162,통제 안 되니까 대형 소속사니 버린 거지.. 오죽하면. 그랬을까 소속사 입장에서...음반만 내면 돈 벌어다 주는데..,1
4163,이건 도 기사냐,1
4164,이런 새키들은 연재 영구 중단 시켜야 함,0
4165,김구라 제일 싫다 저놈은 절대 그만둘 놈 아니지,0
4166,혹씨 김대중 노무현 때 방북 때 장관 차관들 호텔에서 빠구리 하는 사진 삐라오는 것 아닌가,0
4167,청와대나 온라인으로 전환하세요. 자기들은 손 하나 까닥 안 하고. 청와대 기준만큼만 국민들한테 적용하세요.,1
4168,만화는 걍 만화로 봐라 개새끼들이 5공시절도 아니고 자꾸 영화 게임만화 규제하고 지랄 그러면 조 폭 나오는 영화도 싸 그리 상영 금지 먹이고 꿈과 행복의 어린이 동산으로 나라 컨셉을 잡던가,0
4169,애초에 그래서 19금 웹툰 인건데 ㅅㅂ 이 나라는 도대체가 인권이 다 여성이 다 이러면서 뭘 다 규제하려고 해ㅅㅂ 성인이면 성인답게 알아서 걸러서 볼 수 있는 거지 그걸 못하는 니들이 멍청한 거 아니냐?,0
4170,신재민 때문에 이광수 터트린 듯~,1
4171,못생긴 게 쳐 마누라 잘 만나가... 신영수 졸라 못생김,0
4172,시세 조작질하는 벌레들이 맞는 거냐? 거기에 얼마나 많은 사람들이 하우스푸어가 되어서 울었는지 벌써 잊었다? 하튼 네일베를 봐도 대한민국을 봐도 절반은 뇌 없는 벌레 같음,0
4173,앵간하면 감상평 안 쓰는데 평점 다 알바인 듯 --진짜 영화가 기 괴함,1
4174,놀란 형의 신박한 소재는 있는데 항상 던지던 메세지가 느껴지지 않고 몰입도 떨어져서 조금 실망스런 작품입니다,1
4175,양준혁 화이팅,1
4176,여자가 죽였다는 남자들 뭐 임? 악플러 대부분이 여자가 아니라 노브라에서만 댓글 대부분이 여자였다고 그 알에 나옴 왜 갑자기 악플러 대부분이 여 자라고 주작으로 확대 해석함 ? 주작이 없으면 여 혐 못하는 그 성별답네 그럼 여태까지 남자들이 성희롱하고 설리 페미라 욕 한 건 뭐냐? 한 남들은 편하겠어 뭐만하면 여자 탓 페미 탓 하면 되고 어 휴 ㅉㅉ,0
4177,그럼 너 지금 내가 이석기가 빨갱이라고 처음부터 말 안 해서 삐진 거임?,0
4178,결혼해서 더 느끼는 거~~~ 친구들과의 시간이 넘 좋다는 거~~,1
4179,그래도 이 번 감독이 저 년 병풍처럼 거의 지워버림,0
4180,거기서 박씨는 빼라 신혜선이 다 먹여 살린 거고 박씨는 차려진 밥상에 숟가락 하나만 들고 온 뻔뻔한 도둑병신인데,0
4181,딸인 걸로 알고 있는데 ㅡㅡ,1
4182,친구끼리 안 그러나 ? 반응이 과 하네 두 분 잘 어울려요,1
4183,식상한 이야기 거리가 없나? 여기서도 다이어트 저기서도 다이어트 살이 빠지면 다이어트 이야기니 식상하지 않다 다이어트도 그 사람에 맞는 체질이 있는 것이 다 그래서 살이 빠지는 것이 다 식상한 연예인 기사가 올라왔으면 좋겠다,1
4184,솔직히 씨잼이 하니까 멋있어 보이네 스웩 있고,1
4185,ㄹㅇ 내 지능에 자괴감 느낌,1
4186,벌써 궁금해집니다...,1
4187,부디 하늘에서도 편안하시길,1
4188,서로 좋으면 됬지 악플은 그만!! 축하합니다 행복하셔요,1
4189,이쁘닌까 무죄,1
4190,남궁민 때문에 보는 드라마,1
4191,경규형 다 최고 시청률이네,1
4192,유튜버 뒷광고가 어쩌니 기 사 쓰더니 이 건 앞 광고라 하는 건가? 지들 기사 반은 뒷광고 기 사면서 안 찔렸나 몰라?,1
4193,보다가 짜증 나서 나갈 뻔 영화 보라고 만든 건지 어려운 책 한편을 쓰고 매니아만 보게 하는 게 더 낫다,1
4194,아 오늘 꺼 너무 재밌었다 ㅋㅋ,1
4195,싹 다 고소하라 대깨문들,0
4196,기사 좀 내지 말아달라는 데 그걸 기 사 내는 기자들도 참 분별없네,1
4197,딘 넘 잘생김~,1
4198,와..일베보다 더한 새끼들 일세,0
4199,근데 일은 존 나게 할 꺼다,0
4200,행동대장 크게 다쳐서 은퇴했다 했는데 저 싸움인 듯,1
4201,빠른 퇴출이 답이다. 김호중은 자숙하다가 군대 가라.,1
4202,뚱녀는 좆을 진짜 닭다리 빨아먹듯이 빨음 정액도 잘 먹음 그 외엔 무쓸모,0
4203,주작이 다나 자취할 때 라면 비빔면만 일주일 내내 먹은 적 있는데 진심 자다가 복통 존 나 심하게 오고 변비에 배변도 좆같이 나옴 피부 트러블 나 고 머리 푸석푸석하고 몸 씹창남라면 적당히 쳐먹어야 된다의사들도 기피 식품이 라면 탄산음료임,0
4204,표정이 거북이 들 고 있는 원 주민 같앜ㅋㅋ저 순간에도 연기한 거 같아 지 짴ㅋㅋ,1
4205,저게 어떻게 비슷하냐 ㅋㅋㅋ 완전 다르구만 돈과 권력으로 쪼만 한 중소기업 찍어 누르네 .. 소송비도 감당 안 될 거 같다.,1
4206,토착 왜구 강남,0
4207,국회의원들 뭐하냐? 일 좀 해라,1
4208,알탕 예능 지 긋지긋,1
4209,여기에서도 남을 막 뭐라고 딱딱 지적하고 뭐라 하고 정죄하고 하는 분들은.. 과 연 자기네들이 남을 뭐라 할 수 있는지.. 남을 정죄하고 그런 걸 너무 예사롭게 하는 거 같습니다.,1
4210,우파는 무능해서 당한 거 맞아,0
4211,다음 병신 같은 한자쓰는 미개한 좆 샌징 새끼,0
4212,악플러들아. 참 못 났다. 남의 노력에 찬 물끼얹을 생각 말고.본인들이나 돌아봐라.,1
4213,악플러놈들 지 네가 해줄 것도 아니면서 팬들한테 염 치 불구하고 부탁한다는데 지들이 개소리들 하고 있냐. 누가 나랏돈으로 해 달래냐 니한테 돈 빌려달라냐.,0
4214,운영자분을 응원합니다! 이 사회에 정의가 있다는 걸 보여주세요,1
4215,여윽시 짱깨들...,0
4216,여러분 설리를 이렇게 만든 건 최자도 악플도 회사도 아닌 부모입니다 특히 저 애미라는 인간이 정말 지금이라도 반성하고 후회한다면 설리를 계속 들 먹여야 합니까? 도저히 상식적으로 이해가 안 가는 인간이네요,0
4217,회사 짤려 욕 쳐먹어 쫌 있음 개인 스케줄 만남 소원해져서 이별 할 거 뻔하고 저것들이 가수냐 댄서지 댄서들 끝은 99 프로 새드앤딩 그리고 철이 없어도 너무 없다,0
4218,쌍판 참 천박하다 싸구려 같이 갈아엎었네,0
4219,역시 좌빨 점명이 수준은 알만하다. 제 돈 안 든다고~ 그나저나 너 재산 기부나 하고 그런 말 해라.,0
4220,관장 좀 하고 나서 씨 부려 아이 참 냄새나,0
4221,그거 가족 전체 6000원으로 관리비 포함 운영되는 거 다 게 이야ㅋㅋ,0
4222,다시 몇 개월 전으로 돌아가주며 누안 됨?,1
4223,앞에서 사진 포즈잡은 심상정에.... 뒤에서 땀 닦는 류호정.이러니 개그맨 개그우먼들이 설 자리가 없다.,1
4224,딱 빠수니맹 바기 아들 일 듯 위장 결혼각,0
4225,최명길 김소연 모녀로 질질 끌더니 김해숙 조연인가 했더니 암 설정으로 연기 포텐 터지게 하는 ㅋㅋ 또 유선 김소연 울고불고 ㅠ 이번엔 김해 숙 대상가자,1
4226,대장 언제쯤 나오나요?ㅜ,1
4227,다 버리고 나 영석. 데려와서 시즌1가 자 강호동.이수근.이 승기. 김종민.은 지원 김 c.mc 몽 복귀작 가자,1
4228,설리 마녀사냥하는 것도 모자라서 이제는 그 남친 최자까지 악플달면서 갈궈대는 꼴펨 메갈년들 클라스 보소 ㅋㅋ 성비만 봐도 답 나오고 이 거 다 pdf 떠서 증거 남겨야겠네 진짜 ㅋㅋㅋ 너네는 좀 고소당해야겠다. 너무 추하고 이 와중에 성별 혐오하고 뭐든 그냥 연애했던 남자가 있으면 그 사람 까 대려고 작정하고 실검 띄우고 짜집기해서 마녀사냥하고 그럴싸하게 루머  퍼뜨리고 다니면서 갈궈대는 게 니들 취미 생활이지? 밖에서 제발 우연히라도 길거리에서 마주치지 말자 집에서 조신하게 짜져 있고 일반 사람들한테 피해주고 살 지 마라,0
4229,응 알겠으니까 꺼져,0
4230,아니 저 금동현 자리에 진우가 있어야 한다며 ??,1
4231,주게 이 크루수장 무시하노!!!,0
4232,뭐유.소유진은 어째 고딩 같아 유.갈수록 상큼해지네유.,1
4233,참 웃기다 정작 나오라 할 때는 멤버 중 유끼까끼 한 놈이 문제더니 최근엔 또 한 놈이 문제 일으켜서 그전 한 놈 이미지 세탁되고 ㅋㅋ 새로운 놈이 개까이 고 ㅋㅋㅋ,0
4234,음주운전법 좀 제 발 개정해라. 술 쳐먹고 운전해서 혼자 뒤지면 상관없지 남까지 죽이잖아!!!이게 살인 살인미수 아니면 뭐냐고...제발 이 법은 좀 고쳐라 제발. 아무리 법이 개 같은 나라 여도 ㅅ 바 정도가 있지 아오,0
